0.1,0.7427876431130500,0.08604822290195680,0.1711641339849940
0.2,0.7533364371346780,0.06271791321062780,0.18394564965469600
0.3142857142857140,0.6925377084161100,0.08290746028512460,0.2245548312987660
0.4285714285714290,0.6814169653993820,0.102762938563065,0.21582009603755400
0.5428571428571430,0.6694765267971430,0.1149162180171550,0.21560725518570300
0.6571428571428570,0.6599348714892180,0.1353112205427660,0.20475390796801700
0.7714285714285720,0.6623628220658750,0.09884360700564760,0.23879357092847800
0.8857142857142860,0.6342073663387920,0.12765757969680900,0.23813505396440000
1.0,0.6355589935919560,0.11985316049561900,0.24458784591242600
1.1,0.6822083358501570,0.14215960295946600,0.17563206119037700
2.1,0.4739014262503710,0.28917524093718500,0.2369233328124430
3.1,0.31361109021033700,0.19031415732812400,0.4960747524615390
4.1,0.31134075710362300,0.17745913289466100,0.5112001100017170
5.1,0.23653535341694200,0.2946140202295420,0.46885062635351600
6.1,0.24411280968705100,0.2049136222734520,0.5509735680394980
7.1,0.25124881846767300,0.22740361525113200,0.5213475662811950
8.1,0.2191280847941530,0.23995348022256600,0.5409184349832810
9.1,0.1554976246604410,0.2567404806046080,0.5877618947349510
10.1,0.16707857183113600,0.33505847402885300,0.49786295414001100
11.1,0.2046598579462940,0.1914950039445930,0.603845138109113
12.1,0.22568839099939500,0.10468806871580400,0.6696235402848010
13.1,0.1293859364022500,0.31787957727170200,0.5527344863260480
14.1,0.1457997889296830,0.38933869767030100,0.4648615134000150
15.1,0.13492311152087300,0.2377456055264790,0.6273312829526490
16.1,0.11111727003220900,0.23310689744916200,0.6557758325186290
17.1,0.12131565494214600,0.17972560313971900,0.6989587419181360
18.1,0.0870933788686578,0.2398153327257150,0.6730912884056280
19.1,0.07720814801565650,0.3032036350296700,0.6195882169546740
20.1,0.08128624009487490,0.33292610876338800,0.5857876511417370
21.1,0.10403747442012600,0.27790899593556500,0.6180535296443090
22.1,0.1019529651708310,0.28910730561858100,0.6089397292105880
23.1,0.08741628785291820,0.2691918296325980,0.6433918825144830
24.1,0.12660378117490800,0.261861602237439,0.6115346165876530
25.1,0.09285002679010770,0.3103215187098100,0.5968284545000830
26.1,0.08256326805748880,0.23951678037960200,0.6779199515629090
27.1,0.05214832373300260,0.1813660252352900,0.7664856510317080
28.1,0.09464643102097050,0.38994749835486400,0.5154060706241650
29.1,0.07510130310160580,0.19777370033083700,0.7271249965675580
30.1,0.05967701229041780,0.31656101624219000,0.6237619714673920
31.1,0.07389931975640710,0.18740438798545900,0.7386962922581340
32.1,0.08989884822479170,0.21991874453409100,0.6901824072411180
33.1,0.061335384440417200,0.25784615345062700,0.6808184621089560
34.1,0.06648812239456680,0.2963711906775350,0.6371406869278990
35.1,0.05100189566852200,0.29794350500538400,0.6510545993260930
36.1,0.06246936995378760,0.38298990036277700,0.5545407296834360
37.1,0.0673446170157614,0.14685251322439000,0.7858028697598490
38.1,0.042839628415670900,0.35858900797675800,0.5985713636075710
39.1,0.04654848175399920,0.23577863829758100,0.7176728799484200
